dataset,Chlorophyll_Sensor,Citation,Depth,ENA_BASE_COUNT,ENA_CHECKLIST,ENA_FASTQ_FILES,ENA_SAMPLE,ENA_SAMPLE_BASE_COUNT,ENA_SAMPLE_SPOT_COUNT,ENA_SPOT_COUNT,ENA_STUDY,ENA_SUBMISSION,Environment__Biome_,Environment__Feature_,Environment__Material_,Environmental_Package,Event_Date_Time_End,Event_Date_Time_Start,Event_Label,Further_Details,Last_Update_Date,Latitude_End,Latitude_Start,Longitude_End,Longitude_Start,Marine_Region,Nitrate_Sensor,Oxygen_Sensor,Project_Name,Protocol_Label,Salinity_Sensor,Sample_Collection_Device,Sample_Status,Sampling_Campaign,Sampling_Platform,Station,Size_Fraction_Lower_Threshold,Size_Fraction_Upper_Threshold,Temperature,Region,fraction
ERR599018,0.272648,tbd,30,4814880633,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599018,ERS490085,42045649321,216783228,24680500,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-12T12:12,2010-07-12T11:03:22,TARA_20100712T1106Z_065_Combined-EVENTS_CAST,tbd,2014-05-01Z,-35.2528,-35.2421,26.317,26.3048,"""(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)""",99999.0,206.43725,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,99999.0,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_065,0.22,3.0,21.81495,IO,BACT
ERR599019,0.0,tbd,5,6547781496,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599019,ERS489315,49169055715,249646209,32667132,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-04-19T10:59,2010-04-19T07:56,TARA_20100419T0756Z_048_EVENT_PUMP,tbd,2014-05-01Z,-9.4112,-9.3921,66.3281,66.4228,n/a,-2.201764,187.2575,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,34.1689,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100410Z,SV Tara,TARA_048,0.22,1.6,29.81823300000001,IO,BACT
ERR594338,0.127609,tbd,120,33180959254,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594338,ERS492868,33180959254,168021939,168021939,ERP001737,ERA356217,marine biome (ENVO:00000447),marine epipelagic mixed layer (ENVO:xxxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-08-05T22:18,2011-08-05T17:31:19,TARA_20110805T1733Z_124_Combined-EVENTS_CAST,tbd,2014-05-01Z,-9.067,-9.0714,-140.6346,-140.5973,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",4.458677,175.895625,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.45-0.8,35.797875,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_124,0.45,0.8,25.221787,SPO,GIRUS
ERR599017,0.42458,tbd,50,12618786774,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599017,ERS490296,25946671963,131371862,66324517,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-14T15:07,2010-09-14T13:30,TARA_20100914T1330Z_068_EVENT_PUMP,tbd,2014-05-01Z,-31.0136,-31.026999999999997,4.6932,4.6802,n/a,99999.0,231.683361,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.687803,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_068,0.22,3.0,16.787411,SAO,BACT
ERR599041,0.0,tbd,5,9673288270,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599041,ERS488569,39595323166,198835035,48683248,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-01-11T11:00,2010-01-11T07:21,TARA_20100111T0721Z_032_EVENT_PUMP,tbd,2014-05-01Z,23.4017,23.36,37.2183,37.2183,"""(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)""",-0.5419189999999999,188.416583,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,39.74725,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100108Z,SV Tara,TARA_032,0.22,1.6,25.824382999999997,RS,BACT
ERR599040,0.150865,tbd,150,6127262033,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599040,ERS490597,41584303355,216676194,33111936,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-10-16T18:43,2010-10-16T16:58:37,TARA_20101016T1700Z_076_Combined-EVENTS_CAST,tbd,2014-05-01Z,-21.0675,-21.0292,-35.3923,-35.3498,"""(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)""",0.580918,203.81483300000002,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,36.724683,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_076,0.22,3.0,21.643283,SAO,BACT
ERR599043,0.12184500000000001,tbd,5,39195463209,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599043,ERS488486,45220946957,228780211,198608764,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2009-11-23T11:18,2009-11-23T09:12,TARA_20091123T0912Z_025_EVENT_PUMP,tbd,2014-05-01Z,39.3599,39.3888,19.4084,19.3905,"""(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)""",99999.0,218.01683300000002,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,38.182916999999996,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20091122Z,SV Tara,TARA_025,0.22,1.6,18.342533,MS,BACT
ERR599042,0.176523,tbd,188,7938316056,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599042,ERS491740,25255075519,127622734,39848294,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-04T01:33,2011-04-03T21:50:58,TARA_20110403T2150Z_098_Combined-EVENTS_CAST,tbd,2014-05-01Z,-25.859,-25.826,-111.6989,-111.7294,"""(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)""",-0.73316,210.5781,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.845669,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_098,0.22,3.0,20.171605,SPO,BACT
ERR599045,0.026898000000000002,tbd,5,6688995090,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599045,ERS489236,38764208337,195519241,33398279,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-04-13T06:05,2010-04-13T03:21,TARA_20100413T0321Z_045_EVENT_PUMP,tbd,2014-05-01Z,0.0033,0.0033,71.6428,71.6428,"""(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)""",2.575786,185.243833,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,35.091133,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100410Z,SV Tara,TARA_045,0.22,1.6,30.496383,IO,BACT
ERR599044,0.003811,tbd,800,32774229890,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599044,ERS490373,38358346043,194839819,166775737,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-22T13:16,2010-09-21T11:57:54,TARA_20100922T0637Z_070_Combined-EVENTS_CAST,tbd,2014-05-01Z,0.0033,-20.4075,-3.2659,-3.1641,n/a,37.7793,161.730633,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.443883,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_070,0.22,3.0,4.216697,SAO,BACT
ERR599047,0.006052,tbd,640,30478289383,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599047,ERS494274,30478289383,153923288,153923288,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2012-02-16T18:22,2012-02-16T12:01:25,TARA_20120216T1208Z_146_Combined-EVENTS_CAST,tbd,2014-05-01Z,34.6054,34.6663,-71.2317,-71.2907,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),21.830872,138.0832,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.40218500000001,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20120212Z,SV Tara,TARA_146,0.22,3.0,11.012346,NAO,BACT
ERR599046,0.226052,tbd,120,5550942980,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599046,ERS490691,44754362437,229153132,29515610,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-11-04T21:18,2010-11-04T18:16:53,TARA_20101104T1816Z_078_Combined-EVENTS_CAST,tbd,2014-05-01Z,-30.1495,-30.1484,-43.2486,-43.2705,n/a,0.478929,217.14066699999998,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,36.27495,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20101031Z,SV Tara,TARA_078,0.22,3.0,19.30925,SAO,BACT
ERR599049,0.16322799999999998,tbd,5,16755985574,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599049,ERS488621,25123537416,127535172,85133875,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-01-13T11:09,2010-01-13T07:16,TARA_20100113T0716Z_033_EVENT_PUMP,tbd,2014-05-01Z,22.1283,21.9467,38.1967,38.2517,"""(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)""",-0.000271,182.812167,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,38.937416999999996,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100108Z,SV Tara,TARA_033,0.22,1.6,27.329517,RS,BACT
ERR599048,0.0,tbd,800,8945307872,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599048,ERS490507,28352910806,143977072,44775584,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-10-06T12:45,2010-10-06T07:58:54,TARA_20101006T0759Z_072_Combined-EVENTS_CAST,tbd,2014-05-01Z,-8.7887,-8.7986,-17.9142,-17.9034,n/a,38.448475,143.1955,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.472575,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_072,0.22,3.0,4.673875,SAO,BACT
ERR599342,0.287892,tbd,5,9105695782,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599342,ERS491851,9105695782,46890763,46890763,ERP003708,ERA357908,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-15T16:25,2011-04-15T12:45,TARA_20110415T1245Z_100_EVENT_PUMP,tbd,2014-05-01Z,-12.9488,-13.0023,-96.0293,-95.9759,n/a,4.590737,200.233917,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,35.835267,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_100,<,0.22,25.2512,SPO,VIRUS
ERR599340,99999.0,tbd,40,7026820208,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599340,ERS493684,7026820208,36098044,36098044,ERP003708,ERA357908,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-12-02T22:01,2011-12-02T20:42,TARA_20111202T2042Z_137_EVENT_PUMP,tbd,2014-05-01Z,14.2016,14.2075,-116.696,-116.6468,(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973),99999.0,99999.0,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,99999.0,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20111124Z,SV Tara,TARA_137,<,0.22,99999.0,NPO,VIRUS
ERR599341,0.0,tbd,600,12257496222,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599341,ERS492692,12257496222,63243784,63243784,ERP003708,ERA357908,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-07-28T03:26,2011-07-27T19:28:43,TARA_20110727T1932Z_122_Combined-EVENTS_CAST,tbd,2014-05-01Z,-8.978,-8.9729,-139.2432,-139.2393,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",42.53205,38.115125,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.580675,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_122,<,0.22,7.212238,SPO,VIRUS
ERR599346,0.010087,tbd,480,9860964424,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599346,ERS491995,9860964424,51083280,51083280,ERP003708,ERA357908,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-22T17:13,2011-04-22T12:08:28,TARA_20110422T1210Z_102_Combined-EVENTS_CAST,tbd,2014-05-01Z,-5.2771,-5.261,-85.29949999999998,-85.1678,"""(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)""",40.008967,4.42525,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.69255,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_102,<,0.22,9.195825,SPO,VIRUS
ERR599345,0.33407600000000004,tbd,60,7359430394,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599345,ERS493803,7359430394,38355801,38355801,ERP003708,ERA357908,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-12-11T16:15,2011-12-11T13:27:34,TARA_20111211T1332Z_138_Combined-EVENTS_CAST,tbd,2014-05-01Z,6.3354,6.3378,-103.0345,-102.9538,n/a,22.087761999999998,77.038525,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.611755,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20111124Z,SV Tara,TARA_138,<,0.22,19.048358,NPO,VIRUS
ERR598969,0.048898000000000004,tbd,5,6374838210,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598969,ERS488545,38841045192,200875762,34486935,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-01-09T11:20,2010-01-09T07:15,TARA_20100109T0715Z_031_EVENT_PUMP,tbd,2014-05-01Z,27.1433,27.15,34.835,34.8033,(search radius=5 degrees) Marine Ecoregion:Northern and Central Red Sea (MRGID:21919),-0.137284,188.763583,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,39.981867,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100108Z,SV Tara,TARA_031,0.22,1.6,25.0621,RS,BACT
ERR598968,0.12799000000000002,tbd,5,33618784181,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598968,ERS494236,33618784181,169471567,169471567,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2012-02-15T17:07,2012-02-15T12:54,TARA_20120215T1254Z_146_EVENT_PUMP,tbd,2014-05-01Z,34.8341,34.6712,-71.204,-71.30929999999998,(search radius=5 degrees) Marine Ecoregion:Virginian (MRGID:21853),0.859819,214.365,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,36.4626,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20120212Z,SV Tara,TARA_146,0.22,3.0,19.1288,NAO,BACT
ERR598965,1.104727,tbd,35,33510959943,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598965,ERS491463,33510959943,169305863,169305863,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-03-12T20:57,2011-03-12T19:36:38,TARA_20110312T1937Z_093_Combined-EVENTS_CAST,tbd,2014-05-01Z,-33.832,-33.9116,-73.0366,-73.0537,"""(search radius=5 degrees) Marine Ecoregion:Central Chile (MRGID:22007), Marine Ecoregion:Araucanian (MRGID:22009)""",0.6601229999999999,237.215,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.267975,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110311Z,SV Tara,TARA_093,0.22,3.0,16.40115,SPO,BACT
ERR598964,0.009303,tbd,740,38144459509,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598964,ERS494431,38144459509,194032897,194032897,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2012-03-01T22:40,2012-03-01T18:50:26,TARA_20120301T1853Z_149_Combined-EVENTS_CAST,tbd,2014-05-01Z,34.155,34.0771,-49.6942,-49.8233,n/a,21.26922,155.156833,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,35.375245,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20120223Z,SV Tara,TARA_149,0.22,3.0,10.565417,NAO,BACT
ERR598967,0.044093,tbd,5,37390906215,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598967,ERS491525,37390906215,188910040,188910040,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-03-24T15:25,2011-03-24T13:00,TARA_20110324T1300Z_096_EVENT_PUMP,tbd,2014-05-01Z,-29.6749,-29.7238,-101.2137,-101.1604,n/a,-0.372718,204.13825,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.766117,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110311Z,SV Tara,TARA_096,0.22,3.0,23.799132999999998,SPO,BACT
ERR598966,0.129697,tbd,5,8631193288,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598966,ERS488714,24961453380,125582958,43069804,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-12T06:56,2010-03-12T06:06,TARA_20100312T0606Z_036_EVENT_PUMP,tbd,2014-05-01Z,20.8151,20.8183,63.5046,63.5047,(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267),99999.0,104.908417,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,36.530058000000004,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_036,0.22,1.6,25.581432999999997,IO,BACT
ERR598961,0.37854899999999997,tbd,90,37057934380,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598961,ERS492357,37057934380,187063957,187063957,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-05-31T23:10,2011-05-31T20:28:10,TARA_20110531T2030Z_111_Combined-EVENTS_CAST,tbd,2014-05-01Z,-16.9687,-16.9587,-100.7324,-100.6751,n/a,1.411516,211.54555,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,35.687249,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110520Z,SV Tara,TARA_111,0.22,3.0,19.881449,SPO,BACT
ERR598960,0.0,tbd,850,38184626598,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598960,ERS490065,44015231118,223362891,194078658,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-12T15:24,2010-07-12T06:46:23,TARA_20100712T0650Z_065_Combined-EVENTS_CAST,tbd,2014-05-01Z,-35.27920000000001,-35.1889,26.381999999999998,26.2905,"""(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)""",99999.0,197.9725,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.65115,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_065,0.22,3.0,8.4127,IO,BACT
